area_name,area_code,date,deaths,rolling_sum,rolling_rate,age_band,age_lower,age_higher,population
London,E12000007,2022-07-01,0,0,0,10 - 14 years,10,14,550753
London,E12000007,2022-07-01,0,0,0,15 - 19 years,15,19,474456
London,E12000007,2022-07-01,0,0,0,20 - 24 years,20,24,556594
London,E12000007,2022-07-01,0,0,0,25 - 29 years,25,29,757848
London,E12000007,2022-07-01,0,0,0,30 - 34 years,30,34,822084
London,E12000007,2022-07-01,0,1,0.1,35 - 39 years,35,39,779934
London,E12000007,2022-07-01,0,1,0.1,40 - 44 years,40,44,677463
London,E12000007,2022-07-01,0,0,0,45 - 49 years,45,49,598535
London,E12000007,2022-07-01,0,0,0,50 - 54 years,50,54,569938
London,E12000007,2022-07-01,0,1,0.2,55 - 59 years,55,59,508722
London,E12000007,2022-07-01,0,1,0.2,60 - 64 years,60,64,405576
London,E12000007,2022-07-01,0,4,1.3,65 - 69 years,65,69,318142
London,E12000007,2022-07-01,0,6,2.1,70 - 74 years,70,74,280432
London,E12000007,2022-07-01,1,4,2,75 - 79 years,75,79,196419
London,E12000007,2022-07-01,1,6,4,80 - 84 years,80,84,150980
London,E12000007,2022-07-01,2,13,13.9,85 - 89 years,85,89,93808
London,E12000007,2022-07-01,1,13,22.2,90+ years,90,90,58672
London,E12000007,2022-06-30,0,0,0,0 - 4 years,0,4,595799
London,E12000007,2022-06-30,0,0,0,5 - 9 years,5,9,606333
London,E12000007,2022-06-30,0,0,0,10 - 14 years,10,14,550753
London,E12000007,2022-06-30,0,0,0,15 - 19 years,15,19,474456
London,E12000007,2022-06-30,0,0,0,20 - 24 years,20,24,556594
London,E12000007,2022-06-30,0,0,0,25 - 29 years,25,29,757848
London,E12000007,2022-06-30,0,0,0,30 - 34 years,30,34,822084
London,E12000007,2022-06-30,0,1,0.1,35 - 39 years,35,39,779934
London,E12000007,2022-06-30,0,1,0.1,40 - 44 years,40,44,677463
London,E12000007,2022-06-30,0,1,0.2,45 - 49 years,45,49,598535
London,E12000007,2022-06-30,0,0,0,50 - 54 years,50,54,569938
London,E12000007,2022-06-30,0,1,0.2,55 - 59 years,55,59,508722
London,E12000007,2022-06-30,0,1,0.2,60 - 64 years,60,64,405576
London,E12000007,2022-06-30,3,4,1.3,65 - 69 years,65,69,318142
London,E12000007,2022-06-30,1,7,2.5,70 - 74 years,70,74,280432
London,E12000007,2022-06-30,0,4,2,75 - 79 years,75,79,196419
London,E12000007,2022-06-30,2,5,3.3,80 - 84 years,80,84,150980
London,E12000007,2022-06-30,1,12,12.8,85 - 89 years,85,89,93808
London,E12000007,2022-06-30,0,13,22.2,90+ years,90,90,58672
London,E12000007,2022-06-29,0,0,0,0 - 4 years,0,4,595799
London,E12000007,2022-06-29,0,0,0,5 - 9 years,5,9,606333
London,E12000007,2022-06-29,0,0,0,10 - 14 years,10,14,550753
London,E12000007,2022-06-29,0,0,0,15 - 19 years,15,19,474456
London,E12000007,2022-06-29,0,0,0,20 - 24 years,20,24,556594
London,E12000007,2022-06-29,0,0,0,25 - 29 years,25,29,757848
London,E12000007,2022-06-29,0,0,0,30 - 34 years,30,34,822084
London,E12000007,2022-06-29,0,1,0.1,35 - 39 years,35,39,779934
London,E12000007,2022-06-29,1,1,0.1,40 - 44 years,40,44,677463
London,E12000007,2022-06-29,0,3,0.5,45 - 49 years,45,49,598535
London,E12000007,2022-06-29,0,0,0,50 - 54 years,50,54,569938
London,E12000007,2022-06-29,0,1,0.2,55 - 59 years,55,59,508722
London,E12000007,2022-06-29,0,1,0.2,60 - 64 years,60,64,405576
London,E12000007,2022-06-29,0,1,0.3,65 - 69 years,65,69,318142
London,E12000007,2022-06-29,2,6,2.1,70 - 74 years,70,74,280432
London,E12000007,2022-06-29,1,4,2,75 - 79 years,75,79,196419
London,E12000007,2022-06-29,2,5,3.3,80 - 84 years,80,84,150980
London,E12000007,2022-06-29,3,11,11.7,85 - 89 years,85,89,93808
London,E12000007,2022-06-29,3,18,30.7,90+ years,90,90,58672
London,E12000007,2022-06-28,0,0,0,0 - 4 years,0,4,595799
London,E12000007,2022-06-28,0,0,0,5 - 9 years,5,9,606333
London,E12000007,2022-06-28,0,0,0,10 - 14 years,10,14,550753
London,E12000007,2022-06-28,0,0,0,15 - 19 years,15,19,474456
London,E12000007,2022-06-28,0,0,0,20 - 24 years,20,24,556594
London,E12000007,2022-06-28,0,0,0,25 - 29 years,25,29,757848
London,E12000007,2022-06-28,0,0,0,30 - 34 years,30,34,822084
London,E12000007,2022-06-28,0,1,0.1,35 - 39 years,35,39,779934
London,E12000007,2022-06-28,0,0,0,40 - 44 years,40,44,677463
London,E12000007,2022-06-28,0,3,0.5,45 - 49 years,45,49,598535
London,E12000007,2022-06-28,0,0,0,50 - 54 years,50,54,569938
London,E12000007,2022-06-28,0,2,0.4,55 - 59 years,55,59,508722
London,E12000007,2022-06-28,1,1,0.2,60 - 64 years,60,64,405576
London,E12000007,2022-06-28,1,1,0.3,65 - 69 years,65,69,318142
London,E12000007,2022-06-28,0,4,1.4,70 - 74 years,70,74,280432
London,E12000007,2022-06-28,0,3,1.5,75 - 79 years,75,79,196419
London,E12000007,2022-06-28,0,4,2.6,80 - 84 years,80,84,150980
London,E12000007,2022-06-28,2,12,12.8,85 - 89 years,85,89,93808
London,E12000007,2022-06-28,0,16,27.3,90+ years,90,90,58672
London,E12000007,2022-06-27,0,0,0,0 - 4 years,0,4,595799
London,E12000007,2022-06-27,0,0,0,5 - 9 years,5,9,606333
London,E12000007,2022-06-27,0,0,0,10 - 14 years,10,14,550753
London,E12000007,2022-06-27,0,0,0,15 - 19 years,15,19,474456
London,E12000007,2022-06-27,0,0,0,20 - 24 years,20,24,556594
London,E12000007,2022-06-27,0,0,0,25 - 29 years,25,29,757848
London,E12000007,2022-06-27,0,0,0,30 - 34 years,30,34,822084
London,E12000007,2022-06-27,0,1,0.1,35 - 39 years,35,39,779934
London,E12000007,2022-06-27,0,1,0.1,40 - 44 years,40,44,677463
London,E12000007,2022-06-27,0,3,0.5,45 - 49 years,45,49,598535
London,E12000007,2022-06-27,0,0,0,50 - 54 years,50,54,569938
London,E12000007,2022-06-27,0,2,0.4,55 - 59 years,55,59,508722
London,E12000007,2022-06-27,0,0,0,60 - 64 years,60,64,405576
London,E12000007,2022-06-27,0,1,0.3,65 - 69 years,65,69,318142
London,E12000007,2022-06-27,1,4,1.4,70 - 74 years,70,74,280432
London,E12000007,2022-06-27,1,5,2.5,75 - 79 years,75,79,196419
London,E12000007,2022-06-27,0,4,2.6,80 - 84 years,80,84,150980
London,E12000007,2022-06-27,3,12,12.8,85 - 89 years,85,89,93808
London,E12000007,2022-06-27,2,17,29,90+ years,90,90,58672
London,E12000007,2022-06-26,0,0,0,0 - 4 years,0,4,595799
London,E12000007,2022-06-26,0,0,0,5 - 9 years,5,9,606333
London,E12000007,2022-06-26,0,0,0,10 - 14 years,10,14,550753
London,E12000007,2022-06-26,0,0,0,15 - 19 years,15,19,474456
London,E12000007,2022-06-26,0,0,0,20 - 24 years,20,24,556594
London,E12000007,2022-06-26,0,0,0,25 - 29 years,25,29,757848
London,E12000007,2022-06-26,0,0,0,30 - 34 years,30,34,822084
London,E12000007,2022-06-26,0,1,0.1,35 - 39 years,35,39,779934
London,E12000007,2022-06-26,0,1,0.1,40 - 44 years,40,44,677463
London,E12000007,2022-06-26,0,3,0.5,45 - 49 years,45,49,598535
London,E12000007,2022-06-26,0,0,0,50 - 54 years,50,54,569938
London,E12000007,2022-06-26,0,2,0.4,55 - 59 years,55,59,508722
London,E12000007,2022-06-26,0,2,0.5,60 - 64 years,60,64,405576
London,E12000007,2022-06-26,0,2,0.6,65 - 69 years,65,69,318142
London,E12000007,2022-06-26,0,4,1.4,70 - 74 years,70,74,280432
London,E12000007,2022-06-26,0,7,3.6,75 - 79 years,75,79,196419
London,E12000007,2022-06-26,0,4,2.6,80 - 84 years,80,84,150980
London,E12000007,2022-06-26,2,9,9.6,85 - 89 years,85,89,93808
London,E12000007,2022-06-26,4,15,25.6,90+ years,90,90,58672
London,E12000007,2022-06-25,0,0,0,0 - 4 years,0,4,595799
London,E12000007,2022-06-25,0,0,0,5 - 9 years,5,9,606333
London,E12000007,2022-06-25,0,0,0,10 - 14 years,10,14,550753
London,E12000007,2022-06-25,0,0,0,15 - 19 years,15,19,474456
London,E12000007,2022-06-25,0,0,0,20 - 24 years,20,24,556594
London,E12000007,2022-06-25,0,0,0,25 - 29 years,25,29,757848
London,E12000007,2022-06-25,0,0,0,30 - 34 years,30,34,822084
London,E12000007,2022-06-25,1,1,0.1,35 - 39 years,35,39,779934
London,E12000007,2022-06-25,0,1,0.1,40 - 44 years,40,44,677463
London,E12000007,2022-06-25,0,4,0.7,45 - 49 years,45,49,598535
London,E12000007,2022-06-25,0,0,0,50 - 54 years,50,54,569938
London,E12000007,2022-06-25,1,3,0.6,55 - 59 years,55,59,508722
London,E12000007,2022-06-25,0,2,0.5,60 - 64 years,60,64,405576
London,E12000007,2022-06-25,0,3,0.9,65 - 69 years,65,69,318142
London,E12000007,2022-06-25,2,5,1.8,70 - 74 years,70,74,280432
London,E12000007,2022-06-25,1,7,3.6,75 - 79 years,75,79,196419
London,E12000007,2022-06-25,1,4,2.6,80 - 84 years,80,84,150980
London,E12000007,2022-06-25,0,8,8.5,85 - 89 years,85,89,93808
London,E12000007,2022-06-25,3,12,20.5,90+ years,90,90,58672
London,E12000007,2022-06-24,0,0,0,0 - 4 years,0,4,595799
London,E12000007,2022-06-24,0,0,0,5 - 9 years,5,9,606333
London,E12000007,2022-06-24,0,0,0,10 - 14 years,10,14,550753
London,E12000007,2022-06-24,0,0,0,15 - 19 years,15,19,474456
London,E12000007,2022-06-24,0,0,0,20 - 24 years,20,24,556594
London,E12000007,2022-06-24,0,0,0,25 - 29 years,25,29,757848
London,E12000007,2022-06-24,0,0,0,30 - 34 years,30,34,822084
London,E12000007,2022-06-24,0,0,0,35 - 39 years,35,39,779934
London,E12000007,2022-06-24,0,1,0.1,40 - 44 years,40,44,677463
London,E12000007,2022-06-24,1,4,0.7,45 - 49 years,45,49,598535
London,E12000007,2022-06-24,0,0,0,50 - 54 years,50,54,569938
London,E12000007,2022-06-24,0,2,0.4,55 - 59 years,55,59,508722
London,E12000007,2022-06-24,0,2,0.5,60 - 64 years,60,64,405576
London,E12000007,2022-06-24,0,3,0.9,65 - 69 years,65,69,318142
London,E12000007,2022-06-24,1,3,1.1,70 - 74 years,70,74,280432
London,E12000007,2022-06-24,1,6,3.1,75 - 79 years,75,79,196419
London,E12000007,2022-06-24,0,6,4,80 - 84 years,80,84,150980
London,E12000007,2022-06-24,1,8,8.5,85 - 89 years,85,89,93808
London,E12000007,2022-06-24,1,11,18.7,90+ years,90,90,58672
London,E12000007,2022-06-23,0,0,0,0 - 4 years,0,4,595799
London,E12000007,2022-06-23,0,0,0,5 - 9 years,5,9,606333
London,E12000007,2022-06-23,0,0,0,10 - 14 years,10,14,550753
London,E12000007,2022-06-23,0,0,0,15 - 19 years,15,19,474456
London,E12000007,2022-06-23,0,0,0,20 - 24 years,20,24,556594
London,E12000007,2022-06-23,0,0,0,25 - 29 years,25,29,757848
London,E12000007,2022-06-23,0,0,0,30 - 34 years,30,34,822084
London,E12000007,2022-06-23,0,0,0,35 - 39 years,35,39,779934
London,E12000007,2022-06-23,0,1,0.1,40 - 44 years,40,44,677463
London,E12000007,2022-06-23,2,3,0.5,45 - 49 years,45,49,598535
London,E12000007,2022-06-23,0,0,0,50 - 54 years,50,54,569938
London,E12000007,2022-06-23,0,2,0.4,55 - 59 years,55,59,508722
London,E12000007,2022-06-23,0,2,0.5,60 - 64 years,60,64,405576
London,E12000007,2022-06-23,0,3,0.9,65 - 69 years,65,69,318142
London,E12000007,2022-06-23,0,3,1.1,70 - 74 years,70,74,280432
London,E12000007,2022-06-23,0,5,2.5,75 - 79 years,75,79,196419
London,E12000007,2022-06-23,2,6,4,80 - 84 years,80,84,150980
London,E12000007,2022-06-23,0,9,9.6,85 - 89 years,85,89,93808
London,E12000007,2022-06-23,5,11,18.7,90+ years,90,90,58672
London,E12000007,2022-06-22,0,0,0,0 - 4 years,0,4,595799
London,E12000007,2022-06-22,0,0,0,5 - 9 years,5,9,606333
London,E12000007,2022-06-22,0,0,0,10 - 14 years,10,14,550753
London,E12000007,2022-06-22,0,0,0,15 - 19 years,15,19,474456
London,E12000007,2022-06-22,0,0,0,20 - 24 years,20,24,556594
London,E12000007,2022-06-22,0,0,0,25 - 29 years,25,29,757848
London,E12000007,2022-06-22,0,0,0,30 - 34 years,30,34,822084
London,E12000007,2022-06-22,0,0,0,35 - 39 years,35,39,779934
London,E12000007,2022-06-22,0,1,0.1,40 - 44 years,40,44,677463
London,E12000007,2022-06-22,0,2,0.3,45 - 49 years,45,49,598535
London,E12000007,2022-06-22,0,0,0,50 - 54 years,50,54,569938
London,E12000007,2022-06-22,1,2,0.4,55 - 59 years,55,59,508722
London,E12000007,2022-06-22,0,3,0.7,60 - 64 years,60,64,405576
London,E12000007,2022-06-22,0,4,1.3,65 - 69 years,65,69,318142
London,E12000007,2022-06-22,0,3,1.1,70 - 74 years,70,74,280432
London,E12000007,2022-06-22,0,8,4.1,75 - 79 years,75,79,196419
London,E12000007,2022-06-22,1,4,2.6,80 - 84 years,80,84,150980
London,E12000007,2022-06-22,4,10,10.7,85 - 89 years,85,89,93808
London,E12000007,2022-06-22,1,6,10.2,90+ years,90,90,58672
London,E12000007,2022-06-21,0,0,0,0 - 4 years,0,4,595799
London,E12000007,2022-06-21,0,0,0,5 - 9 years,5,9,606333
London,E12000007,2022-06-21,0,0,0,10 - 14 years,10,14,550753
London,E12000007,2022-06-21,0,0,0,15 - 19 years,15,19,474456
London,E12000007,2022-06-21,0,0,0,20 - 24 years,20,24,556594
London,E12000007,2022-06-21,0,0,0,25 - 29 years,25,29,757848
London,E12000007,2022-06-21,0,0,0,30 - 34 years,30,34,822084
London,E12000007,2022-06-21,0,0,0,35 - 39 years,35,39,779934
London,E12000007,2022-06-21,1,1,0.1,40 - 44 years,40,44,677463
London,E12000007,2022-06-21,0,2,0.3,45 - 49 years,45,49,598535
London,E12000007,2022-06-21,0,0,0,50 - 54 years,50,54,569938
London,E12000007,2022-06-21,0,1,0.2,55 - 59 years,55,59,508722
London,E12000007,2022-06-21,0,3,0.7,60 - 64 years,60,64,405576
London,E12000007,2022-06-21,1,4,1.3,65 - 69 years,65,69,318142
London,E12000007,2022-06-21,0,4,1.4,70 - 74 years,70,74,280432
London,E12000007,2022-06-21,2,8,4.1,75 - 79 years,75,79,196419
London,E12000007,2022-06-21,0,4,2.6,80 - 84 years,80,84,150980
London,E12000007,2022-06-21,2,7,7.5,85 - 89 years,85,89,93808
London,E12000007,2022-06-21,1,6,10.2,90+ years,90,90,58672
London,E12000007,2022-06-20,0,0,0,0 - 4 years,0,4,595799
London,E12000007,2022-06-20,0,0,0,5 - 9 years,5,9,606333
London,E12000007,2022-06-20,0,0,0,10 - 14 years,10,14,550753
London,E12000007,2022-06-20,0,0,0,15 - 19 years,15,19,474456
London,E12000007,2022-06-20,0,0,0,20 - 24 years,20,24,556594
London,E12000007,2022-06-20,0,0,0,25 - 29 years,25,29,757848
London,E12000007,2022-06-20,0,0,0,30 - 34 years,30,34,822084
London,E12000007,2022-06-20,0,0,0,35 - 39 years,35,39,779934
London,E12000007,2022-06-20,0,0,0,40 - 44 years,40,44,677463
London,E12000007,2022-06-20,0,2,0.3,45 - 49 years,45,49,598535
London,E12000007,2022-06-20,0,0,0,50 - 54 years,50,54,569938
London,E12000007,2022-06-20,0,1,0.2,55 - 59 years,55,59,508722
London,E12000007,2022-06-20,2,3,0.7,60 - 64 years,60,64,405576
London,E12000007,2022-06-20,1,4,1.3,65 - 69 years,65,69,318142
London,E12000007,2022-06-20,1,5,1.8,70 - 74 years,70,74,280432
London,E12000007,2022-06-20,3,7,3.6,75 - 79 years,75,79,196419
London,E12000007,2022-06-20,0,5,3.3,80 - 84 years,80,84,150980
London,E12000007,2022-06-20,0,6,6.4,85 - 89 years,85,89,93808
London,E12000007,2022-06-20,0,7,11.9,90+ years,90,90,58672
London,E12000007,2022-06-19,0,0,0,0 - 4 years,0,4,595799
London,E12000007,2022-06-19,0,0,0,5 - 9 years,5,9,606333
London,E12000007,2022-06-19,0,0,0,10 - 14 years,10,14,550753
London,E12000007,2022-06-19,0,0,0,15 - 19 years,15,19,474456
London,E12000007,2022-06-19,0,0,0,20 - 24 years,20,24,556594
London,E12000007,2022-06-19,0,0,0,25 - 29 years,25,29,757848
London,E12000007,2022-06-19,0,0,0,30 - 34 years,30,34,822084
London,E12000007,2022-06-19,0,0,0,35 - 39 years,35,39,779934
London,E12000007,2022-06-19,0,0,0,40 - 44 years,40,44,677463
London,E12000007,2022-06-19,1,2,0.3,45 - 49 years,45,49,598535
London,E12000007,2022-06-19,0,0,0,50 - 54 years,50,54,569938
London,E12000007,2022-06-19,1,1,0.2,55 - 59 years,55,59,508722
London,E12000007,2022-06-19,0,1,0.2,60 - 64 years,60,64,405576
London,E12000007,2022-06-19,1,4,1.3,65 - 69 years,65,69,318142
London,E12000007,2022-06-19,1,6,2.1,70 - 74 years,70,74,280432
London,E12000007,2022-06-19,0,4,2,75 - 79 years,75,79,196419
London,E12000007,2022-06-19,0,5,3.3,80 - 84 years,80,84,150980
London,E12000007,2022-06-19,1,6,6.4,85 - 89 years,85,89,93808
London,E12000007,2022-06-19,1,7,11.9,90+ years,90,90,58672
London,E12000007,2022-06-18,0,0,0,0 - 4 years,0,4,595799
London,E12000007,2022-06-18,0,0,0,5 - 9 years,5,9,606333
London,E12000007,2022-06-18,0,0,0,10 - 14 years,10,14,550753
London,E12000007,2022-06-18,0,0,0,15 - 19 years,15,19,474456
London,E12000007,2022-06-18,0,0,0,20 - 24 years,20,24,556594
London,E12000007,2022-06-18,0,0,0,25 - 29 years,25,29,757848
London,E12000007,2022-06-18,0,0,0,30 - 34 years,30,34,822084
London,E12000007,2022-06-18,0,0,0,35 - 39 years,35,39,779934
London,E12000007,2022-06-18,0,0,0,40 - 44 years,40,44,677463
London,E12000007,2022-06-18,0,1,0.2,45 - 49 years,45,49,598535
London,E12000007,2022-06-18,0,0,0,50 - 54 years,50,54,569938
London,E12000007,2022-06-18,0,0,0,55 - 59 years,55,59,508722
London,E12000007,2022-06-18,0,1,0.2,60 - 64 years,60,64,405576
London,E12000007,2022-06-18,0,3,0.9,65 - 69 years,65,69,318142
London,E12000007,2022-06-18,0,5,1.8,70 - 74 years,70,74,280432
London,E12000007,2022-06-18,0,4,2,75 - 79 years,75,79,196419
London,E12000007,2022-06-18,3,5,3.3,80 - 84 years,80,84,150980
London,E12000007,2022-06-18,0,6,6.4,85 - 89 years,85,89,93808
London,E12000007,2022-06-18,2,8,13.6,90+ years,90,90,58672
London,E12000007,2022-06-17,0,0,0,0 - 4 years,0,4,595799
London,E12000007,2022-06-17,0,0,0,5 - 9 years,5,9,606333
London,E12000007,2022-06-17,0,0,0,10 - 14 years,10,14,550753
London,E12000007,2022-06-17,0,0,0,15 - 19 years,15,19,474456
London,E12000007,2022-06-17,0,0,0,20 - 24 years,20,24,556594
London,E12000007,2022-06-17,0,0,0,25 - 29 years,25,29,757848
London,E12000007,2022-06-17,0,0,0,30 - 34 years,30,34,822084
London,E12000007,2022-06-17,0,1,0.1,35 - 39 years,35,39,779934
London,E12000007,2022-06-17,0,0,0,40 - 44 years,40,44,677463
London,E12000007,2022-06-17,0,1,0.2,45 - 49 years,45,49,598535
London,E12000007,2022-06-17,0,0,0,50 - 54 years,50,54,569938
London,E12000007,2022-06-17,0,0,0,55 - 59 years,55,59,508722
London,E12000007,2022-06-17,0,1,0.2,60 - 64 years,60,64,405576
London,E12000007,2022-06-17,0,3,0.9,65 - 69 years,65,69,318142
London,E12000007,2022-06-17,1,5,1.8,70 - 74 years,70,74,280432
London,E12000007,2022-06-17,0,4,2,75 - 79 years,75,79,196419
London,E12000007,2022-06-17,0,2,1.3,80 - 84 years,80,84,150980
London,E12000007,2022-06-17,2,6,6.4,85 - 89 years,85,89,93808
London,E12000007,2022-06-17,1,8,13.6,90+ years,90,90,58672
London,E12000007,2022-06-16,0,0,0,0 - 4 years,0,4,595799
London,E12000007,2022-06-16,0,0,0,5 - 9 years,5,9,606333
London,E12000007,2022-06-16,0,0,0,10 - 14 years,10,14,550753
London,E12000007,2022-06-16,0,0,0,15 - 19 years,15,19,474456
London,E12000007,2022-06-16,0,0,0,20 - 24 years,20,24,556594
London,E12000007,2022-06-16,0,0,0,25 - 29 years,25,29,757848
London,E12000007,2022-06-16,0,0,0,30 - 34 years,30,34,822084
London,E12000007,2022-06-16,0,1,0.1,35 - 39 years,35,39,779934
London,E12000007,2022-06-16,0,0,0,40 - 44 years,40,44,677463
London,E12000007,2022-06-16,1,2,0.3,45 - 49 years,45,49,598535
London,E12000007,2022-06-16,0,0,0,50 - 54 years,50,54,569938
London,E12000007,2022-06-16,0,0,0,55 - 59 years,55,59,508722
London,E12000007,2022-06-16,1,1,0.2,60 - 64 years,60,64,405576
London,E12000007,2022-06-16,1,3,0.9,65 - 69 years,65,69,318142
London,E12000007,2022-06-16,0,4,1.4,70 - 74 years,70,74,280432
London,E12000007,2022-06-16,3,4,2,75 - 79 years,75,79,196419
London,E12000007,2022-06-16,0,3,2,80 - 84 years,80,84,150980
London,E12000007,2022-06-16,1,5,5.3,85 - 89 years,85,89,93808
London,E12000007,2022-06-16,0,10,17,90+ years,90,90,58672
London,E12000007,2022-06-15,0,0,0,0 - 4 years,0,4,595799
London,E12000007,2022-06-15,0,0,0,5 - 9 years,5,9,606333
London,E12000007,2022-06-15,0,0,0,10 - 14 years,10,14,550753
London,E12000007,2022-06-15,0,0,0,15 - 19 years,15,19,474456
London,E12000007,2022-06-15,0,0,0,20 - 24 years,20,24,556594
London,E12000007,2022-06-15,0,0,0,25 - 29 years,25,29,757848
London,E12000007,2022-06-15,0,0,0,30 - 34 years,30,34,822084
London,E12000007,2022-06-15,0,1,0.1,35 - 39 years,35,39,779934
London,E12000007,2022-06-15,0,0,0,40 - 44 years,40,44,677463
London,E12000007,2022-06-15,0,1,0.2,45 - 49 years,45,49,598535
London,E12000007,2022-06-15,0,0,0,50 - 54 years,50,54,569938
London,E12000007,2022-06-15,0,0,0,55 - 59 years,55,59,508722
London,E12000007,2022-06-15,0,0,0,60 - 64 years,60,64,405576
London,E12000007,2022-06-15,0,2,0.6,65 - 69 years,65,69,318142
London,E12000007,2022-06-15,1,5,1.8,70 - 74 years,70,74,280432
London,E12000007,2022-06-15,0,2,1,75 - 79 years,75,79,196419
London,E12000007,2022-06-15,1,4,2.6,80 - 84 years,80,84,150980
London,E12000007,2022-06-15,1,7,7.5,85 - 89 years,85,89,93808
London,E12000007,2022-06-15,1,10,17,90+ years,90,90,58672
London,E12000007,2022-06-14,0,0,0,0 - 4 years,0,4,595799
London,E12000007,2022-06-14,0,0,0,5 - 9 years,5,9,606333
London,E12000007,2022-06-14,0,0,0,10 - 14 years,10,14,550753
London,E12000007,2022-06-14,0,0,0,15 - 19 years,15,19,474456
London,E12000007,2022-06-14,0,0,0,20 - 24 years,20,24,556594
London,E12000007,2022-06-14,0,0,0,25 - 29 years,25,29,757848
London,E12000007,2022-06-14,0,0,0,30 - 34 years,30,34,822084
London,E12000007,2022-06-14,0,1,0.1,35 - 39 years,35,39,779934
London,E12000007,2022-06-14,0,0,0,40 - 44 years,40,44,677463
London,E12000007,2022-06-14,0,1,0.2,45 - 49 years,45,49,598535
London,E12000007,2022-06-14,0,0,0,50 - 54 years,50,54,569938
London,E12000007,2022-06-14,0,0,0,55 - 59 years,55,59,508722
London,E12000007,2022-06-14,0,1,0.2,60 - 64 years,60,64,405576
London,E12000007,2022-06-14,1,2,0.6,65 - 69 years,65,69,318142
London,E12000007,2022-06-14,1,4,1.4,70 - 74 years,70,74,280432
London,E12000007,2022-06-14,1,3,1.5,75 - 79 years,75,79,196419
London,E12000007,2022-06-14,1,4,2.6,80 - 84 years,80,84,150980
London,E12000007,2022-06-14,1,7,7.5,85 - 89 years,85,89,93808
London,E12000007,2022-06-14,2,11,18.7,90+ years,90,90,58672
London,E12000007,2022-06-13,0,0,0,0 - 4 years,0,4,595799
London,E12000007,2022-06-13,0,0,0,5 - 9 years,5,9,606333
London,E12000007,2022-06-13,0,0,0,10 - 14 years,10,14,550753
London,E12000007,2022-06-13,0,0,0,15 - 19 years,15,19,474456
London,E12000007,2022-06-13,0,0,0,20 - 24 years,20,24,556594
