,1st_Dose_Uptake_%,2nd_Dose_Uptake_%,MSOA11CD,MSOA11NM,all_bame_prop,all_black_prop,pakistani_or_bangladeshi_prop,all_indian_prop,Region,Borough,Code,Unnamed: 10
Lambeth,66.48571429,,E02000630,Lambeth 013,0.256537297,0.135012386,0.007707129,0.010459675,Central,Lambeth,E09000022,
Lambeth,66.48571429,,E02000631,Lambeth 014,0.372622283,0.200634058,0.007246377,0.017889493,Central,Lambeth,E09000022,
Lambeth,66.48571429,,E02000632,Lambeth 015,0.29665826,0.175388819,0.006410256,0.011769651,Central,Lambeth,E09000022,
Lambeth,66.48571429,,E02000633,Lambeth 016,0.500115714,0.34054617,0.017819949,0.008678547,Central,Lambeth,E09000022,
Lambeth,66.48571429,,E02000634,Lambeth 017,0.392638037,0.253432661,0.01051709,0.013876716,Central,Lambeth,E09000022,
Lambeth,66.48571429,,E02000635,Lambeth 018,0.460085181,0.312001747,0.010592989,0.006333952,Central,Lambeth,E09000022,
Lambeth,66.48571429,,E02000636,Lambeth 019,0.183139154,0.078151591,0.008508967,0.015054326,Central,Lambeth,E09000022,
Lambeth,66.48571429,,E02000637,Lambeth 020,0.367560723,0.222055946,0.010360309,0.010245194,Central,Lambeth,E09000022,
Lambeth,66.48571429,,E02000638,Lambeth 021,0.465649626,0.298242069,0.016670034,0.008789654,Central,Lambeth,E09000022,
Lambeth,66.48571429,,E02000639,Lambeth 022,0.557211479,0.373814509,0.019583693,0.011331445,Central,Lambeth,E09000022,
Lambeth,66.48571429,,E02000640,Lambeth 023,0.283788228,0.14622383,0.026526362,0.018414995,Central,Lambeth,E09000022,
Lambeth,66.48571429,,E02000641,Lambeth 024,0.617496298,0.448114819,0.01321335,0.009910013,Central,Lambeth,E09000022,
Lambeth,66.48571429,,E02000642,Lambeth 025,0.378687162,0.218321562,0.008101371,0.019734109,Central,Lambeth,E09000022,
Lambeth,66.48571429,,E02000643,Lambeth 026,0.374955192,0.210060939,0.027840841,0.015891982,Central,Lambeth,E09000022,
Lambeth,66.48571429,,E02000644,Lambeth 027,0.408932715,0.232018561,0.019257541,0.01450116,Central,Lambeth,E09000022,
Lambeth,66.48571429,,E02000645,Lambeth 028,0.385365854,0.226607539,0.013636364,0.013747228,Central,Lambeth,E09000022,
Lambeth,66.48571429,,E02000646,Lambeth 029,0.3608157,0.145926982,0.04538976,0.039469356,Central,Lambeth,E09000022,
Lambeth,66.48571429,,E02000647,Lambeth 030,0.415301191,0.231050336,0.019922197,0.031121066,Central,Lambeth,E09000022,
Lambeth,66.48571429,,E02000648,Lambeth 031,0.555256065,0.384802978,0.010268258,0.015402387,Central,Lambeth,E09000022,
Lambeth,66.48571429,,E02000649,Lambeth 032,0.398801538,0.224040783,0.027546731,0.017529738,Central,Lambeth,E09000022,
Lambeth,66.48571429,,E02000650,Lambeth 033,0.438712284,0.285021552,0.009563578,0.012796336,Central,Lambeth,E09000022,
Lambeth,66.48571429,,E02000651,Lambeth 034,0.451984635,0.241997439,0.048771971,0.03550227,Central,Lambeth,E09000022,
Lambeth,66.48571429,,E02000652,Lambeth 035,0.596088551,0.30802662,0.070623387,0.085291321,Central,Lambeth,E09000022,
Lambeth,66.48571429,,E02006801,Lambeth 036,0.402425442,0.125727014,0.020047024,0.025739389,Central,Lambeth,E09000022,
Lambeth,,62.74571429,E02000619,Lambeth 002,0.472560219,0.29364291,0.017506829,0.014278619,Central,Lambeth,E09000022,
Lambeth,,62.74571429,E02000620,Lambeth 003,0.410779082,0.240234792,0.010138741,0.010779082,Central,Lambeth,E09000022,
Lambeth,,62.74571429,E02000621,Lambeth 004,0.373094256,0.186499185,0.011506376,0.020232045,Central,Lambeth,E09000022,
Lambeth,,62.74571429,E02000622,Lambeth 005,0.396713615,0.23869533,0.011860638,0.00951322,Central,Lambeth,E09000022,
Lambeth,,62.74571429,E02000623,Lambeth 006,0.466583229,0.298873592,0.010262829,0.007133917,Central,Lambeth,E09000022,
Lambeth,,62.74571429,E02000624,Lambeth 007,0.515797392,0.342778335,0.012412237,0.006770311,Central,Lambeth,E09000022,
Lambeth,,62.74571429,E02000625,Lambeth 008,0.509149623,0.334170554,0.012558306,0.008132998,Central,Lambeth,E09000022,
Lambeth,,62.74571429,E02000626,Lambeth 009,0.647150946,0.482953861,0.013612818,0.003493555,Central,Lambeth,E09000022,
Lambeth,,62.74571429,E02000627,Lambeth 010,0.434019434,0.277713927,0.009612371,0.010657194,Central,Lambeth,E09000022,
Lambeth,,62.74571429,E02000628,Lambeth 011,0.608262255,0.416503956,0.016545062,0.009968143,Central,Lambeth,E09000022,
Lambeth,,62.74571429,E02000629,Lambeth 012,0.294365106,0.165836378,0.011624045,0.012398982,Central,Lambeth,E09000022,
Lambeth,,62.74571429,E02000630,Lambeth 013,0.256537297,0.135012386,0.007707129,0.010459675,Central,Lambeth,E09000022,
Lambeth,,62.74571429,E02000631,Lambeth 014,0.372622283,0.200634058,0.007246377,0.017889493,Central,Lambeth,E09000022,
Lambeth,,62.74571429,E02000632,Lambeth 015,0.29665826,0.175388819,0.006410256,0.011769651,Central,Lambeth,E09000022,
Lambeth,,62.74571429,E02000633,Lambeth 016,0.500115714,0.34054617,0.017819949,0.008678547,Central,Lambeth,E09000022,
Lambeth,,62.74571429,E02000634,Lambeth 017,0.392638037,0.253432661,0.01051709,0.013876716,Central,Lambeth,E09000022,
Lambeth,,62.74571429,E02000635,Lambeth 018,0.460085181,0.312001747,0.010592989,0.006333952,Central,Lambeth,E09000022,
Lambeth,,62.74571429,E02000636,Lambeth 019,0.183139154,0.078151591,0.008508967,0.015054326,Central,Lambeth,E09000022,
Lambeth,,62.74571429,E02000637,Lambeth 020,0.367560723,0.222055946,0.010360309,0.010245194,Central,Lambeth,E09000022,
Lambeth,,62.74571429,E02000638,Lambeth 021,0.465649626,0.298242069,0.016670034,0.008789654,Central,Lambeth,E09000022,
Lambeth,,62.74571429,E02000639,Lambeth 022,0.557211479,0.373814509,0.019583693,0.011331445,Central,Lambeth,E09000022,
Lambeth,,62.74571429,E02000640,Lambeth 023,0.283788228,0.14622383,0.026526362,0.018414995,Central,Lambeth,E09000022,
Lambeth,,62.74571429,E02000641,Lambeth 024,0.617496298,0.448114819,0.01321335,0.009910013,Central,Lambeth,E09000022,
Lambeth,,62.74571429,E02000642,Lambeth 025,0.378687162,0.218321562,0.008101371,0.019734109,Central,Lambeth,E09000022,
Lambeth,,62.74571429,E02000643,Lambeth 026,0.374955192,0.210060939,0.027840841,0.015891982,Central,Lambeth,E09000022,
Lambeth,,62.74571429,E02000644,Lambeth 027,0.408932715,0.232018561,0.019257541,0.01450116,Central,Lambeth,E09000022,
Lambeth,,62.74571429,E02000645,Lambeth 028,0.385365854,0.226607539,0.013636364,0.013747228,Central,Lambeth,E09000022,
Lambeth,,62.74571429,E02000646,Lambeth 029,0.3608157,0.145926982,0.04538976,0.039469356,Central,Lambeth,E09000022,
Lambeth,,62.74571429,E02000647,Lambeth 030,0.415301191,0.231050336,0.019922197,0.031121066,Central,Lambeth,E09000022,
Lambeth,,62.74571429,E02000648,Lambeth 031,0.555256065,0.384802978,0.010268258,0.015402387,Central,Lambeth,E09000022,
Lambeth,,62.74571429,E02000649,Lambeth 032,0.398801538,0.224040783,0.027546731,0.017529738,Central,Lambeth,E09000022,
Lambeth,,62.74571429,E02000650,Lambeth 033,0.438712284,0.285021552,0.009563578,0.012796336,Central,Lambeth,E09000022,
Lambeth,,62.74571429,E02000651,Lambeth 034,0.451984635,0.241997439,0.048771971,0.03550227,Central,Lambeth,E09000022,
Lambeth,,62.74571429,E02000652,Lambeth 035,0.596088551,0.30802662,0.070623387,0.085291321,Central,Lambeth,E09000022,
Lambeth,,62.74571429,E02006801,Lambeth 036,0.402425442,0.125727014,0.020047024,0.025739389,Central,Lambeth,E09000022,
Lewisham,68.57777778,,E02000653,Lewisham 001,0.562148876,0.325491573,0.009363296,0.015566479,East,Lewisham,E09000023,
Lewisham,68.57777778,,E02000654,Lewisham 002,0.659511106,0.39434173,0.012656657,0.009306366,East,Lewisham,E09000023,
Lewisham,68.57777778,,E02000655,Lewisham 003,0.57334308,0.360989279,0.010721248,0.013645224,East,Lewisham,E09000023,
Lewisham,68.57777778,,E02000657,Lewisham 005,0.471028861,0.272526988,0.012337519,0.009032827,East,Lewisham,E09000023,
Lewisham,68.57777778,,E02000658,Lewisham 006,0.438657686,0.247654559,0.007938417,0.008539812,East,Lewisham,E09000023,
Lewisham,68.57777778,,E02000659,Lewisham 007,0.360530077,0.188385085,0.006366117,0.019618033,East,Lewisham,E09000023,
Lewisham,68.57777778,,E02000660,Lewisham 008,0.385862837,0.202649171,0.008913097,0.036890319,East,Lewisham,E09000023,
Lewisham,68.57777778,,E02000661,Lewisham 009,0.231315043,0.099968464,0.006307159,0.01829076,East,Lewisham,E09000023,
Lewisham,68.57777778,,E02000662,Lewisham 010,0.551234568,0.352962963,0.008888889,0.006666667,East,Lewisham,E09000023,
Lewisham,68.57777778,,E02000663,Lewisham 011,0.45941062,0.240061162,0.006394217,0.027105922,East,Lewisham,E09000023,
Lewisham,68.57777778,,E02000664,Lewisham 012,0.532232071,0.285757454,0.014000806,0.037369057,East,Lewisham,E09000023,
Lewisham,68.57777778,,E02000665,Lewisham 013,0.336154624,0.169909045,0.009095503,0.013264275,East,Lewisham,E09000023,
Lewisham,68.57777778,,E02000666,Lewisham 014,0.447889633,0.238082229,0.01789373,0.017210764,East,Lewisham,E09000023,
Lewisham,68.57777778,,E02000667,Lewisham 015,0.418732782,0.223905724,0.019130701,0.019742883,East,Lewisham,E09000023,
Lewisham,68.57777778,,E02000668,Lewisham 016,0.337539432,0.157127835,0.012167643,0.02478594,East,Lewisham,E09000023,
Lewisham,68.57777778,,E02000669,Lewisham 017,0.493748337,0.293163075,0.014897579,0.020351157,East,Lewisham,E09000023,
Lewisham,68.57777778,,E02000670,Lewisham 018,0.616760973,0.395779171,0.011469644,0.013610644,East,Lewisham,E09000023,
Lewisham,68.57777778,,E02000671,Lewisham 019,0.377841247,0.219683446,0.008211353,0.01535166,East,Lewisham,E09000023,
Lewisham,68.57777778,,E02000672,Lewisham 020,0.570610004,0.363972783,0.01492181,0.015518682,East,Lewisham,E09000023,
Lewisham,68.57777778,,E02000673,Lewisham 021,0.341825902,0.1749719,0.007368553,0.019233171,East,Lewisham,E09000023,
Lewisham,68.57777778,,E02000674,Lewisham 022,0.557454772,0.361447286,0.009856519,0.016094822,East,Lewisham,E09000023,
Lewisham,68.57777778,,E02000675,Lewisham 023,0.36079961,0.171014139,0.012067284,0.026206728,East,Lewisham,E09000023,
Lewisham,68.57777778,,E02000676,Lewisham 024,0.411772332,0.236224556,0.011020355,0.011409309,East,Lewisham,E09000023,
Lewisham,68.57777778,,E02000677,Lewisham 025,0.566328657,0.343658842,0.019586054,0.019030421,East,Lewisham,E09000023,
Lewisham,68.57777778,,E02000678,Lewisham 026,0.480039428,0.314112042,0.008542796,0.010514211,East,Lewisham,E09000023,
Lewisham,68.57777778,,E02000679,Lewisham 027,0.437444655,0.262745098,0.01315623,0.014168248,East,Lewisham,E09000023,
Lewisham,68.57777778,,E02000680,Lewisham 028,0.429531182,0.261428363,0.010077406,0.015627282,East,Lewisham,E09000023,
Lewisham,68.57777778,,E02000681,Lewisham 029,0.500247097,0.336298493,0.008648382,0.010378058,East,Lewisham,E09000023,
Lewisham,68.57777778,,E02000682,Lewisham 030,0.523401127,0.307767704,0.010659152,0.011761823,East,Lewisham,E09000023,
Lewisham,68.57777778,,E02000683,Lewisham 031,0.392613284,0.247827436,0.007138423,0.012880199,East,Lewisham,E09000023,
Lewisham,68.57777778,,E02000685,Lewisham 033,0.42935278,0.261492382,0.005860138,0.017450189,East,Lewisham,E09000023,
Lewisham,68.57777778,,E02000686,Lewisham 034,0.528663374,0.35264182,0.005089059,0.010627152,East,Lewisham,E09000023,
Lewisham,68.57777778,,E02000687,Lewisham 035,0.406384052,0.227100681,0.009084027,0.025359576,East,Lewisham,E09000023,
Lewisham,68.57777778,,E02006783,Lewisham 037,0.410932297,0.235016648,0.008046615,0.01082131,East,Lewisham,E09000023,
Lewisham,68.57777778,,E02006784,Lewisham 038,0.422068216,0.242831907,0.012501699,0.009919826,East,Lewisham,E09000023,
Lewisham,68.57777778,,E02006798,Lewisham 039,0.623741388,0.371886592,0.018018018,0.011923688,East,Lewisham,E09000023,
Lewisham,,64.60555556,E02000653,Lewisham 001,0.562148876,0.325491573,0.009363296,0.015566479,East,Lewisham,E09000023,
Lewisham,,64.60555556,E02000654,Lewisham 002,0.659511106,0.39434173,0.012656657,0.009306366,East,Lewisham,E09000023,
Lewisham,,64.60555556,E02000655,Lewisham 003,0.57334308,0.360989279,0.010721248,0.013645224,East,Lewisham,E09000023,
Lewisham,,64.60555556,E02000657,Lewisham 005,0.471028861,0.272526988,0.012337519,0.009032827,East,Lewisham,E09000023,
Lewisham,,64.60555556,E02000658,Lewisham 006,0.438657686,0.247654559,0.007938417,0.008539812,East,Lewisham,E09000023,
Lewisham,,64.60555556,E02000659,Lewisham 007,0.360530077,0.188385085,0.006366117,0.019618033,East,Lewisham,E09000023,
Lewisham,,64.60555556,E02000660,Lewisham 008,0.385862837,0.202649171,0.008913097,0.036890319,East,Lewisham,E09000023,
Lewisham,,64.60555556,E02000661,Lewisham 009,0.231315043,0.099968464,0.006307159,0.01829076,East,Lewisham,E09000023,
Lewisham,,64.60555556,E02000662,Lewisham 010,0.551234568,0.352962963,0.008888889,0.006666667,East,Lewisham,E09000023,
Lewisham,,64.60555556,E02000663,Lewisham 011,0.45941062,0.240061162,0.006394217,0.027105922,East,Lewisham,E09000023,
Lewisham,,64.60555556,E02000664,Lewisham 012,0.532232071,0.285757454,0.014000806,0.037369057,East,Lewisham,E09000023,
Lewisham,,64.60555556,E02000665,Lewisham 013,0.336154624,0.169909045,0.009095503,0.013264275,East,Lewisham,E09000023,
Lewisham,,64.60555556,E02000666,Lewisham 014,0.447889633,0.238082229,0.01789373,0.017210764,East,Lewisham,E09000023,
Lewisham,,64.60555556,E02000667,Lewisham 015,0.418732782,0.223905724,0.019130701,0.019742883,East,Lewisham,E09000023,
Lewisham,,64.60555556,E02000668,Lewisham 016,0.337539432,0.157127835,0.012167643,0.02478594,East,Lewisham,E09000023,
Lewisham,,64.60555556,E02000669,Lewisham 017,0.493748337,0.293163075,0.014897579,0.020351157,East,Lewisham,E09000023,
Lewisham,,64.60555556,E02000670,Lewisham 018,0.616760973,0.395779171,0.011469644,0.013610644,East,Lewisham,E09000023,
Lewisham,,64.60555556,E02000671,Lewisham 019,0.377841247,0.219683446,0.008211353,0.01535166,East,Lewisham,E09000023,
Lewisham,,64.60555556,E02000672,Lewisham 020,0.570610004,0.363972783,0.01492181,0.015518682,East,Lewisham,E09000023,
Lewisham,,64.60555556,E02000673,Lewisham 021,0.341825902,0.1749719,0.007368553,0.019233171,East,Lewisham,E09000023,
Lewisham,,64.60555556,E02000674,Lewisham 022,0.557454772,0.361447286,0.009856519,0.016094822,East,Lewisham,E09000023,
Lewisham,,64.60555556,E02000675,Lewisham 023,0.36079961,0.171014139,0.012067284,0.026206728,East,Lewisham,E09000023,
Lewisham,,64.60555556,E02000676,Lewisham 024,0.411772332,0.236224556,0.011020355,0.011409309,East,Lewisham,E09000023,
Lewisham,,64.60555556,E02000677,Lewisham 025,0.566328657,0.343658842,0.019586054,0.019030421,East,Lewisham,E09000023,
Lewisham,,64.60555556,E02000678,Lewisham 026,0.480039428,0.314112042,0.008542796,0.010514211,East,Lewisham,E09000023,
Lewisham,,64.60555556,E02000679,Lewisham 027,0.437444655,0.262745098,0.01315623,0.014168248,East,Lewisham,E09000023,
Lewisham,,64.60555556,E02000680,Lewisham 028,0.429531182,0.261428363,0.010077406,0.015627282,East,Lewisham,E09000023,
Lewisham,,64.60555556,E02000681,Lewisham 029,0.500247097,0.336298493,0.008648382,0.010378058,East,Lewisham,E09000023,
Lewisham,,64.60555556,E02000682,Lewisham 030,0.523401127,0.307767704,0.010659152,0.011761823,East,Lewisham,E09000023,
Lewisham,,64.60555556,E02000683,Lewisham 031,0.392613284,0.247827436,0.007138423,0.012880199,East,Lewisham,E09000023,
Lewisham,,64.60555556,E02000685,Lewisham 033,0.42935278,0.261492382,0.005860138,0.017450189,East,Lewisham,E09000023,
Lewisham,,64.60555556,E02000686,Lewisham 034,0.528663374,0.35264182,0.005089059,0.010627152,East,Lewisham,E09000023,
Lewisham,,64.60555556,E02000687,Lewisham 035,0.406384052,0.227100681,0.009084027,0.025359576,East,Lewisham,E09000023,
Lewisham,,64.60555556,E02006783,Lewisham 037,0.410932297,0.235016648,0.008046615,0.01082131,East,Lewisham,E09000023,
Lewisham,,64.60555556,E02006784,Lewisham 038,0.422068216,0.242831907,0.012501699,0.009919826,East,Lewisham,E09000023,
Lewisham,,64.60555556,E02006798,Lewisham 039,0.623741388,0.371886592,0.018018018,0.011923688,East,Lewisham,E09000023,
Merton,71.772,,E02000689,Merton 001,0.199442964,0.028820538,0.038144829,0.030152579,South,Merton,E09000024,
Merton,71.772,,E02000690,Merton 002,0.167963225,0.009016973,0.016619519,0.026520509,South,Merton,E09000024,
Merton,71.772,,E02000691,Merton 003,0.212844287,0.034769566,0.025088628,0.033269703,South,Merton,E09000024,
Merton,71.772,,E02000692,Merton 004,0.200078309,0.01357348,0.017488906,0.035891412,South,Merton,E09000024,
Merton,71.772,,E02000693,Merton 005,0.346342527,0.073367492,0.060721683,0.05363567,South,Merton,E09000024,
Merton,71.772,,E02000694,Merton 006,0.230584192,0.045360825,0.022451317,0.03906071,South,Merton,E09000024,
Merton,71.772,,E02000695,Merton 007,0.600699891,0.194400869,0.099312176,0.073005913,South,Merton,E09000024,
Merton,71.772,,E02000696,Merton 008,0.466427156,0.150644202,0.061694747,0.050545094,South,Merton,E09000024,
Merton,71.772,,E02000697,Merton 009,0.223682609,0.018985031,0.022757697,0.045150298,South,Merton,E09000024,
Merton,71.772,,E02000698,Merton 010,0.178480041,0.015481064,0.016504606,0.039918117,South,Merton,E09000024,
Merton,71.772,,E02000699,Merton 011,0.177916504,0.017167382,0.017687606,0.032904149,South,Merton,E09000024,
Merton,71.772,,E02000700,Merton 012,0.429794934,0.153679131,0.057177322,0.032569361,South,Merton,E09000024,
Merton,71.772,,E02000701,Merton 013,0.581511407,0.19759981,0.054301331,0.056796578,South,Merton,E09000024,
Merton,71.772,,E02000702,Merton 014,0.525268395,0.268263943,0.054595444,0.032862006,South,Merton,E09000024,
Merton,71.772,,E02000703,Merton 015,0.278083067,0.033354633,0.052779553,0.049840256,South,Merton,E09000024,
Merton,71.772,,E02000704,Merton 016,0.238698011,0.043141307,0.022991475,0.028158099,South,Merton,E09000024,
Merton,71.772,,E02000705,Merton 017,0.591826686,0.270433284,0.078778927,0.087395372,South,Merton,E09000024,
Merton,71.772,,E02000706,Merton 018,0.531667635,0.237536316,0.052178966,0.031260895,South,Merton,E09000024,
Merton,71.772,,E02000707,Merton 019,0.58348918,0.372161368,0.041544216,0.028853861,South,Merton,E09000024,
Merton,71.772,,E02000708,Merton 020,0.309920348,0.027999035,0.036326334,0.036567705,South,Merton,E09000024,
Merton,71.772,,E02000709,Merton 021,0.241397221,0.033112583,0.050642774,0.040644072,South,Merton,E09000024,
Merton,71.772,,E02000710,Merton 022,0.409292832,0.143714732,0.054028095,0.040100852,South,Merton,E09000024,
